,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
7709,7710,2019-05-30,2019-05-30,1,1,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BL
7710,7711,2019-05-28,2019-06-14,18,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,ITA,SA
7711,7712,2019-05-28,2019-05-28,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
7712,7713,2019-05-24,2019-06-14,22,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
7713,7714,2018-09-23,2019-06-16,267,36,1,173,133,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7715,7716,2019-05-29,2019-05-29,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SV
7717,7718,2017-08-31,2019-06-15,654,268,2,86,144,0,0,15,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,ITA,TO
7718,7719,2018-06-26,2019-06-16,356,118,1,173,133,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,ITA,RM
7719,7720,2019-04-03,2019-05-23,81,11,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
7720,7721,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7723,7724,2019-10-06,2019-06-14,5,5,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
7724,7725,2019-05-23,2019-05-23,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FG
7726,7727,2019-03-22,2019-06-16,87,43,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7727,7728,2019-03-17,2019-05-27,72,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7729,7730,2018-06-24,2019-06-16,358,82,1,173,133,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ITA,RM
7730,7731,2019-02-06,2019-05-06,4,2,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PC
7731,7732,2019-05-29,2019-06-14,17,13,1,128,131,0,0,0,13,0,0,0,0,0,1,0,0,0,0,7,0,0,5,ITA,BZ
7735,7736,2018-12-22,2019-06-16,177,73,1,128,131,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
7737,7738,2019-04-25,2019-05-26,32,25,1,128,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
7738,7739,2019-05-28,2019-05-06,9,5,2,255,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7739,7740,2019-05-22,2019-05-22,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
7741,7742,2019-03-13,2019-05-24,73,7,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FC
7744,7745,2018-11-20,2019-06-15,208,49,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7746,7747,2019-04-06,2019-04-06,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
7748,7749,2019-05-23,2019-05-23,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BT
7749,7750,2019-04-28,2019-05-27,30,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
7750,7751,2018-09-15,2019-06-16,275,207,1,173,133,0,22,0,2,0,1,0,0,7,0,8,3,0,0,0,0,0,0,ITA,RN
7752,7753,2019-05-22,2019-05-31,10,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,ITA,RM
7753,7754,2019-12-06,2019-06-15,4,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
7754,7755,2018-08-09,2019-11-06,277,43,1,173,133,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7755,7756,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TN
7756,7757,2019-06-13,2019-06-14,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VB
7758,7759,2019-06-14,2019-06-14,1,1,5,228,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BZ
7761,7762,2019-02-06,2019-02-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CT
7762,7763,2019-05-30,2019-03-06,5,3,2,11,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
7763,7764,2019-02-19,2019-06-06,108,8,2,86,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LT
7764,7765,2019-10-06,2019-06-13,4,4,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ITA,TO
7766,7767,2019-05-29,2019-05-29,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TE
7767,7768,2019-05-22,2019-05-22,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7768,7769,2019-01-23,2019-05-06,134,17,2,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PI
7771,7772,2019-05-25,2019-07-06,14,3,2,255,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
7773,7774,2019-01-01,2019-06-15,166,119,1,173,133,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,ITA,VR
7774,7775,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
7775,7776,2019-02-24,2019-06-16,113,21,1,173,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7776,7777,2019-06-06,2019-06-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CE
7778,7779,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PU
7779,7780,2019-05-31,2019-05-31,1,1,1,228,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GE
7780,7781,2019-04-16,2019-05-16,31,3,2,253,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,OR
7781,7782,2019-06-15,2019-06-15,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7782,7783,2019-05-29,2019-05-29,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PN
7785,7786,2019-05-17,2019-05-17,1,1,2,11,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PT
7786,7787,2019-10-06,2019-10-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7788,7789,2019-09-02,2019-06-16,128,60,1,128,131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ITA,NO
7790,7791,2019-04-05,2019-05-24,21,3,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7792,7793,2019-06-14,2019-06-14,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
7793,7794,2019-10-05,2019-07-06,29,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
7794,7795,2018-06-21,2019-06-15,360,138,1,173,133,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,5,ITA,BS
7795,7796,2019-05-22,2019-05-26,5,2,5,128,132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
7797,7798,2019-01-06,2019-01-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7798,7799,2019-02-17,2019-06-14,118,21,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7799,7800,2019-05-30,2019-05-30,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
7800,7801,2019-10-06,2019-10-06,1,1,2,255,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7801,7802,2019-05-21,2019-09-06,20,5,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PA
7803,7804,2019-06-14,2019-06-14,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
7805,7806,2019-05-20,2019-05-20,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7807,7808,2019-05-22,2019-05-31,10,4,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ITA,BA
7808,7809,2019-05-18,2019-05-18,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TR
7809,7810,2019-05-17,2019-05-17,1,1,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7810,7811,2018-04-30,2019-03-06,400,130,1,173,133,0,2,0,0,0,1,0,1,0,11,0,4,0,0,0,0,0,3,ITA,MI
7811,7812,2019-10-06,2019-10-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7813,7814,2019-05-19,2019-05-19,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CO
7815,7816,2019-04-22,2019-06-16,56,4,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
7816,7817,2019-05-13,2019-11-06,30,6,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
7817,7818,2019-07-06,2019-07-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
7818,7819,2019-03-14,2019-03-06,82,8,2,86,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7819,7820,2019-05-20,2019-02-06,14,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LT
7821,7822,2019-05-18,2019-05-20,3,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7823,7824,2019-05-25,2019-05-25,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
7824,7825,2019-05-23,2019-05-23,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7825,7826,2019-04-06,2019-05-06,2,2,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
7826,7827,2019-01-04,2019-06-16,77,29,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7827,7828,2019-05-22,2019-05-22,1,1,2,86,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
7828,7829,2019-05-17,2019-06-16,31,18,1,128,131,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VR
7829,7830,2019-02-26,2019-06-14,109,51,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ITA,MI
7830,7831,2019-03-06,2019-03-06,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7831,7832,2019-05-30,2019-05-30,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7832,7833,2017-09-20,2019-06-13,632,211,2,86,144,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,ITA,MI
7833,7834,2019-05-31,2019-05-31,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7834,7835,2019-05-27,2019-05-27,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BT
7835,7836,2019-03-06,2019-05-06,3,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
7836,7837,2019-06-16,2019-06-16,1,1,1,254,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7837,7838,2019-06-15,2019-06-15,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AL
7838,7839,2019-11-06,2019-06-14,4,2,1,128,131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CA
7839,7840,2019-06-13,2019-06-13,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,ME
7840,7841,2019-06-15,2019-06-15,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,AR
7841,7842,2019-05-21,2019-05-30,10,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RC
7846,7847,2019-11-06,2019-11-06,1,1,2,156,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7847,7848,2019-05-22,2019-05-22,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VI
7848,7849,2019-04-05,2019-06-16,44,4,2,86,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7849,7850,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7850,7851,2019-11-02,2019-06-15,125,109,1,128,131,0,3,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,ITA,PZ
7851,7852,2019-04-28,2019-05-20,23,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7852,7853,2019-05-18,2019-05-18,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7854,7855,2019-02-06,2019-02-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7855,7856,2019-11-06,2019-11-06,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
7856,7857,2019-05-22,2019-05-22,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7857,7858,2019-05-06,2019-06-16,12,9,5,128,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FE
7858,7859,2019-05-28,2019-09-06,13,4,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
7859,7860,2018-05-10,2019-04-06,243,35,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7860,7861,2018-07-13,2019-06-16,339,325,1,173,133,0,0,0,1,0,26,0,0,0,0,85,0,0,0,228,0,0,0,ITA,RM
7861,7862,2018-11-27,2019-06-15,201,60,5,228,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
7863,7864,2019-03-06,2019-03-06,1,1,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MB
7864,7865,2019-05-19,2019-05-19,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TE
7866,7867,2019-04-28,2019-01-06,35,7,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MN
7867,7868,2018-05-11,2019-06-15,223,100,1,173,133,0,12,0,3,0,7,0,0,0,0,27,0,0,0,0,0,0,0,ITA,MI
7868,7869,2019-08-06,2019-08-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CE
7869,7870,2019-02-06,2019-02-06,1,1,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FC
7870,7871,2019-08-01,2019-12-06,156,19,2,86,144,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,ITA,CS
7871,7872,2018-01-07,2019-10-06,345,46,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
7872,7873,2019-01-06,2019-01-06,1,1,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,GR
7873,7874,2019-05-18,2019-05-18,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RN
7875,7876,2019-05-30,2019-05-30,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VT
7876,7877,2019-12-02,2019-06-13,122,7,2,86,144,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ITA,MN
7877,7878,2019-05-25,2019-06-16,23,23,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FE
7878,7879,2019-05-25,2019-05-25,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7879,7880,2019-06-13,2019-06-16,4,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
7880,7881,2019-05-20,2019-05-20,1,1,2,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
7881,7882,2019-01-05,2019-05-24,24,2,5,227,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7883,7884,2019-05-25,2019-05-25,1,1,2,156,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7884,7885,2019-06-16,2019-06-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PR
7885,7886,2019-03-15,2019-06-14,92,16,2,253,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7887,7888,2019-05-28,2019-05-29,2,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
7889,7890,2019-05-19,2019-05-19,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7891,7892,2019-05-06,2019-05-06,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PE
7892,7893,2017-10-12,2019-06-15,553,143,1,173,133,0,0,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,2,ITA,MI
7894,7895,2019-05-26,2019-10-06,16,2,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7896,7897,2019-10-06,2019-10-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
7897,7898,2019-05-01,2019-06-16,163,115,1,173,133,7,1,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,ITA,PA
7898,7899,2019-01-06,2019-01-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LC
7899,7900,2019-07-05,2019-03-06,28,4,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7900,7901,2019-04-30,2019-01-06,33,3,5,242,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7901,7902,2019-06-15,2019-06-15,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7902,7903,2019-05-17,2019-05-17,1,1,2,33,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7903,7904,2019-05-19,2019-05-19,1,1,2,11,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
7904,7905,2019-05-24,2019-06-14,22,6,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TV
7905,7906,2019-11-06,2019-06-15,5,2,5,128,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ITA,KR
7907,7908,2019-01-06,2019-07-06,7,3,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BS
7908,7909,2019-05-24,2019-05-24,1,1,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7909,7910,2019-05-16,2019-05-16,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
7910,7911,2019-11-06,2019-11-06,1,1,2,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TN
7912,7913,2019-06-16,2019-06-16,1,1,1,227,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SI
7913,7914,2019-05-14,2019-01-06,19,7,5,86,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CS
7915,7916,2019-05-30,2019-05-30,1,1,2,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FM
7917,7918,2019-11-04,2019-05-24,44,8,1,254,131,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ITA,BS
7918,7919,2018-06-22,2019-06-16,360,270,1,173,133,0,2,2,12,2,0,2,0,8,0,1,0,0,3,3,0,0,3,ITA,RM
7920,7921,2019-05-29,2019-05-30,2,2,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7922,7923,2019-05-24,2019-05-28,5,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7923,7924,2019-09-02,2019-06-15,127,82,1,128,131,2,0,0,5,0,0,0,0,1,0,1,1,0,0,1,0,0,4,ITA,PC
7924,7925,2019-04-06,2019-04-06,1,1,2,127,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
7926,7927,2019-05-23,2019-05-23,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7927,7928,2019-05-23,2019-04-06,13,4,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
7928,7929,2019-04-18,2019-06-13,57,5,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
7930,7931,2019-04-26,2019-12-06,48,17,1,173,133,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,84,ITA,RM
7931,7932,2019-05-22,2019-05-22,1,1,2,11,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
7932,7933,2017-03-06,2019-12-06,740,349,1,173,133,1,0,0,1,0,0,0,0,0,6,2,0,1,9,6,0,0,1,ITA,NA
7933,7934,2019-05-18,2019-05-18,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PD
7935,7936,2019-07-06,2019-06-14,8,5,2,251,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
7936,7937,2019-05-30,2019-06-14,16,9,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,ITA,RM
7937,7938,2019-05-20,2019-05-20,1,1,2,251,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7939,7940,2019-06-16,2019-06-16,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
7940,7941,2019-05-14,2019-10-06,28,7,2,86,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
7942,7943,2019-05-27,2019-05-27,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
7944,7945,2019-06-16,2019-06-16,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7945,7946,2019-05-26,2019-10-06,16,6,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TO
7946,7947,2019-01-05,2019-05-18,18,2,1,173,133,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ITA,MI
7947,7948,2019-05-23,2019-05-23,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PR
7948,7949,2019-12-06,2019-12-06,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NO
7949,7950,2019-09-02,2019-06-15,127,52,1,173,133,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FG
7950,7951,2019-05-19,2019-04-06,17,2,2,156,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RO
7951,7952,2019-05-20,2019-05-20,1,1,2,255,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
7952,7953,2019-04-14,2019-05-19,36,24,1,128,131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ITA,VA
7953,7954,2018-11-15,2019-06-15,213,51,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BA
7954,7955,2019-09-05,2019-05-16,8,2,2,255,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
7955,7956,2019-05-30,2019-05-30,1,1,2,86,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SA
7956,7957,2019-05-31,2019-01-06,2,2,2,86,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,LE
7960,7961,2019-05-23,2019-05-23,1,1,1,128,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PG
7961,7962,2019-05-22,2019-05-22,1,1,1,173,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BO
7962,7963,2019-05-22,2019-05-22,1,1,2,220,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RE
7963,7964,2019-08-06,2019-08-06,1,1,2,156,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VA
