,user_id,giorno_min,giorno_max,durata_vita,conteggio_giorni_totale,device_type,browser_type,os_type,site_giallozafferano,site_repubblica,site_subito,site_ansa,site_kijiji,site_corriere,site_ebay,site_pianetadonna,site_aranzulla,site_greenme,site_gazzetta,site_sole24ore,site_pourfemme,site_alfemminile,site_corrieresport,site_cookaround,site_autoscout,site_staseratv,prima_citta_stato_cod,prima_citta_cod
541,1878,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,5.0,228.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
542,1879,2019-05-20 00:00:00.000000,2019-05-20 00:00:00.000000,1,1,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
543,1883,2019-06-13 00:00:00.000000,2019-06-13 00:00:00.000000,1,1,2.0,86.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
544,1893,2019-06-06 00:00:00.000000,2019-06-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
545,1894,2019-07-04 00:00:00.000000,2019-05-26 00:00:00.000000,50,10,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
546,1900,2019-07-06 00:00:00.000000,2019-07-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
547,1903,2018-12-23 00:00:00.000000,2019-06-14 00:00:00.000000,174,117,*,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
548,1906,2019-05-19 00:00:00.000000,2019-05-19 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
549,1907,2019-05-24 00:00:00.000000,2019-05-24 00:00:00.000000,1,1,5.0,86.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
550,1908,2019-02-16 00:00:00.000000,2019-06-14 00:00:00.000000,119,21,1.0,*,133.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,BG
551,1910,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
552,1911,2019-12-06 00:00:00.000000,2019-06-13 00:00:00.000000,2,2,5.0,228.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
553,1916,2019-11-06 00:00:00.000000,2019-12-06 00:00:00.000000,2,2,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
554,1919,2019-05-24 00:00:00.000000,2019-05-24 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
555,1923,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,5.0,227.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
556,1929,2018-01-30 00:00:00.000000,2019-06-15 00:00:00.000000,502,175,5.0,86.0,*,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,ITA,TO
557,1931,2019-05-24 00:00:00.000000,2019-05-24 00:00:00.000000,1,1,3.0,127.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
558,1932,2019-03-05 00:00:00.000000,2019-12-06 00:00:00.000000,41,4,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
559,1934,2017-02-06 00:00:00.000000,2019-06-15 00:00:00.000000,744,380,*,86.0,*,0,0,53,4,1,0,0,0,0,0,0,4,0,0,0,0,0,2,ITA,TV
560,1936,2018-10-07 00:00:00.000000,2019-06-16 00:00:00.000000,342,111,1.0,*,131.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,SR
561,1943,2019-08-06 00:00:00.000000,2019-08-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
562,1946,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
563,1947,2019-05-23 00:00:00.000000,2019-05-23 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
564,1948,2019-05-23 00:00:00.000000,2019-05-23 00:00:00.000000,1,1,2.0,86.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
565,1951,2019-05-18 00:00:00.000000,2019-05-18 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
566,1958,2019-05-21 00:00:00.000000,2019-05-21 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
567,1961,2019-04-06 00:00:00.000000,2019-04-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
568,1963,2019-05-31 00:00:00.000000,2019-05-31 00:00:00.000000,1,1,1.0,228.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
569,1967,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
570,1968,2019-08-06 00:00:00.000000,2019-06-13 00:00:00.000000,6,2,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
571,1969,2019-07-06 00:00:00.000000,2019-07-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
572,1970,2017-01-07 00:00:00.000000,2019-06-15 00:00:00.000000,715,242,*,*,*,2,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
573,1971,2019-05-20 00:00:00.000000,2019-06-16 00:00:00.000000,28,2,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
574,1974,2019-12-06 00:00:00.000000,2019-06-13 00:00:00.000000,2,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
575,1975,2019-09-05 00:00:00.000000,2019-05-17 00:00:00.000000,9,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
576,1982,2019-03-25 00:00:00.000000,2019-06-14 00:00:00.000000,82,20,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
577,1985,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
578,1989,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,1.0,173.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,FI
579,1991,2019-11-06 00:00:00.000000,2019-11-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
580,1996,2019-06-14 00:00:00.000000,2019-06-14 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
581,1997,2019-04-05 00:00:00.000000,2019-03-06 00:00:00.000000,31,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
582,1998,2018-01-28 00:00:00.000000,2019-05-06 00:00:00.000000,494,212,*,*,133.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,VE
583,1999,2019-05-19 00:00:00.000000,2019-05-19 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
584,2006,2019-05-30 00:00:00.000000,2019-05-30 00:00:00.000000,1,1,1.0,33.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
585,2007,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
586,2008,2019-05-15 00:00:00.000000,2019-06-16 00:00:00.000000,33,3,1.0,228.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
587,2010,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,5.0,228.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
588,2011,2019-05-22 00:00:00.000000,2019-05-22 00:00:00.000000,1,1,1.0,240.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
589,2012,2019-04-14 00:00:00.000000,2019-05-31 00:00:00.000000,48,5,*,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
590,2015,2019-04-15 00:00:00.000000,2019-03-06 00:00:00.000000,50,5,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
591,2017,2019-05-06 00:00:00.000000,2019-05-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
592,2018,2019-07-06 00:00:00.000000,2019-07-06 00:00:00.000000,1,1,2.0,156.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
593,2019,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
594,2024,2019-05-30 00:00:00.000000,2019-05-30 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
595,2025,2019-05-24 00:00:00.000000,2019-05-24 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
596,2029,2019-05-31 00:00:00.000000,2019-05-31 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
597,2030,2019-04-29 00:00:00.000000,2019-05-21 00:00:00.000000,23,2,2.0,33.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
598,2034,2019-05-30 00:00:00.000000,2019-05-30 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
599,2042,2019-04-25 00:00:00.000000,2019-05-21 00:00:00.000000,27,5,2.0,86.0,144.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
600,2049,2019-04-30 00:00:00.000000,2019-06-13 00:00:00.000000,45,12,2.0,86.0,1.0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,*,*
601,2050,2019-07-05 00:00:00.000000,2019-12-06 00:00:00.000000,37,8,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
602,2053,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
603,2054,2019-04-19 00:00:00.000000,2019-12-06 00:00:00.000000,55,8,2.0,11.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
604,2056,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
605,2057,2019-04-06 00:00:00.000000,2019-08-06 00:00:00.000000,5,4,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
606,2058,2019-01-28 00:00:00.000000,2019-05-31 00:00:00.000000,124,36,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,NA
607,2065,2019-05-28 00:00:00.000000,2019-05-28 00:00:00.000000,1,1,1.0,228.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
608,2066,2019-05-29 00:00:00.000000,2019-05-29 00:00:00.000000,1,1,3.0,127.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
609,2069,2019-05-06 00:00:00.000000,2019-12-06 00:00:00.000000,8,2,2.0,156.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
610,2071,2019-01-05 00:00:00.000000,2019-06-06 00:00:00.000000,37,4,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
611,2075,2019-11-06 00:00:00.000000,2019-06-16 00:00:00.000000,6,2,1.0,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
612,2077,2019-08-06 00:00:00.000000,2019-08-06 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
613,2078,2019-05-18 00:00:00.000000,2019-05-28 00:00:00.000000,11,3,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
614,2079,2018-12-21 00:00:00.000000,2019-06-06 00:00:00.000000,168,48,1.0,128.0,131.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,*,*
615,2084,2019-06-14 00:00:00.000000,2019-06-14 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
616,2087,2019-07-06 00:00:00.000000,2019-06-14 00:00:00.000000,8,5,5.0,128.0,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
617,2089,2019-05-25 00:00:00.000000,2019-02-06 00:00:00.000000,9,2,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
618,2092,2019-12-04 00:00:00.000000,2019-06-14 00:00:00.000000,64,6,2.0,*,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,RM
619,2102,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
620,2104,2018-10-14 00:00:00.000000,2019-06-15 00:00:00.000000,245,110,*,*,133.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,23,0,0,6,ITA,RM
621,2107,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
622,2108,2019-04-06 00:00:00.000000,2019-04-06 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
623,2109,2019-01-06 00:00:00.000000,2019-01-06 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
624,2115,2018-01-27 00:00:00.000000,2019-06-15 00:00:00.000000,505,244,*,*,*,3,0,0,12,2,1,1,0,6,3,14,0,1,0,7,0,0,67,ITA,VR
625,2126,2019-05-26 00:00:00.000000,2019-05-26 00:00:00.000000,1,1,5.0,227.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
626,2127,2019-04-15 00:00:00.000000,2019-06-15 00:00:00.000000,62,35,5.0,128.0,132.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,*,*
627,2128,2017-02-06 00:00:00.000000,2019-06-14 00:00:00.000000,743,189,*,*,*,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MI
628,2130,2019-10-06 00:00:00.000000,2019-10-06 00:00:00.000000,1,1,1.0,228.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
629,2132,2019-09-04 00:00:00.000000,2019-03-06 00:00:00.000000,56,4,1.0,128.0,131.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
630,2139,2018-07-24 00:00:00.000000,2019-10-06 00:00:00.000000,322,154,1.0,*,131.0,2,3,0,12,4,0,2,0,0,0,1,0,0,2,0,0,0,0,ITA,TV
631,2152,2018-06-20 00:00:00.000000,2019-06-14 00:00:00.000000,360,272,1.0,173.0,*,4,0,0,5,0,4,0,0,9,0,0,1,6,5,0,3,0,3,ITA,MI
632,2153,2019-05-27 00:00:00.000000,2019-05-27 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
633,2155,2017-03-06 00:00:00.000000,2019-11-06 00:00:00.000000,739,154,1.0,*,131.0,4,3,0,1,0,1,3,1,7,2,0,5,0,0,0,0,0,0,ITA,MI
634,2156,2018-01-06 00:00:00.000000,2019-06-16 00:00:00.000000,381,338,1.0,*,133.0,1,1,0,34,1,2,0,0,2,0,246,0,0,0,0,0,0,0,ITA,RM
635,2163,2018-06-20 00:00:00.000000,2019-06-15 00:00:00.000000,361,133,5.0,227.0,*,0,7,0,14,4,10,4,0,4,0,9,9,0,0,0,0,1,1,ITA,RM
636,2165,2019-06-04 00:00:00.000000,2019-05-28 00:00:00.000000,53,11,1.0,128.0,131.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
637,2166,2019-10-06 00:00:00.000000,2019-06-13 00:00:00.000000,4,2,2.0,251.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
638,2168,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
639,2172,2019-05-29 00:00:00.000000,2019-05-29 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
640,2173,2018-08-31 00:00:00.000000,2019-06-16 00:00:00.000000,290,129,1.0,173.0,*,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,MO
641,2179,2019-02-06 00:00:00.000000,2019-06-16 00:00:00.000000,15,10,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
642,2183,2018-06-27 00:00:00.000000,2019-12-06 00:00:00.000000,351,165,1.0,173.0,*,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ITA,BG
643,2186,2019-06-14 00:00:00.000000,2019-06-14 00:00:00.000000,1,1,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
644,2187,2019-11-06 00:00:00.000000,2019-06-16 00:00:00.000000,6,3,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
645,2191,2019-05-28 00:00:00.000000,2019-05-28 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,*,*
646,2192,2019-05-29 00:00:00.000000,2019-05-29 00:00:00.000000,1,1,5.0,86.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
647,2199,2018-07-08 00:00:00.000000,2019-06-16 00:00:00.000000,314,236,*,*,*,1,0,9,1,0,3,0,0,0,1,1,2,0,3,0,0,0,1,ITA,RM
648,2212,2019-05-28 00:00:00.000000,2019-05-28 00:00:00.000000,1,1,2.0,156.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
649,2215,2019-01-06 00:00:00.000000,2019-06-15 00:00:00.000000,15,9,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
650,2224,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
651,2232,2018-06-16 00:00:00.000000,2019-06-15 00:00:00.000000,365,253,2.0,251.0,*,15,1,15,0,3,191,0,0,0,0,2,1,1,0,3,1,0,0,ITA,RM
652,2234,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
653,2236,2019-09-03 00:00:00.000000,2019-05-29 00:00:00.000000,82,14,2.0,86.0,144.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,*,*
654,2238,2019-05-26 00:00:00.000000,2019-06-06 00:00:00.000000,12,2,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
655,2241,2019-05-17 00:00:00.000000,2019-06-06 00:00:00.000000,21,2,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
656,2242,2019-07-05 00:00:00.000000,2019-02-06 00:00:00.000000,27,4,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
657,2243,2019-02-06 00:00:00.000000,2019-02-06 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
658,2249,2019-05-16 00:00:00.000000,2019-12-06 00:00:00.000000,28,3,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
659,2255,2019-12-06 00:00:00.000000,2019-12-06 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
660,2260,2019-06-15 00:00:00.000000,2019-06-15 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
661,2263,2019-05-19 00:00:00.000000,2019-05-19 00:00:00.000000,1,1,2.0,255.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
662,2264,2019-02-17 00:00:00.000000,2019-07-06 00:00:00.000000,111,47,1.0,128.0,*,0,1,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,ITA,MI
663,2265,2019-05-21 00:00:00.000000,2019-05-21 00:00:00.000000,1,1,5.0,128.0,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
664,2266,2018-11-17 00:00:00.000000,2019-09-06 00:00:00.000000,205,52,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
665,2271,2019-06-14 00:00:00.000000,2019-06-14 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
666,2276,2018-09-23 00:00:00.000000,2019-05-29 00:00:00.000000,249,17,1.0,242.0,133.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,*,*
667,2278,2019-05-24 00:00:00.000000,2019-05-24 00:00:00.000000,1,1,2.0,11.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
668,2279,2019-11-06 00:00:00.000000,2019-06-15 00:00:00.000000,5,2,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
669,2280,2018-06-25 00:00:00.000000,2019-06-06 00:00:00.000000,347,126,1.0,*,133.0,0,0,0,1,0,3,0,0,0,1,6,0,0,0,0,0,0,3,ITA,VA
670,2286,2019-05-21 00:00:00.000000,2019-05-21 00:00:00.000000,1,1,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
671,2289,2017-10-14 00:00:00.000000,2019-06-16 00:00:00.000000,611,348,1.0,*,*,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TN
672,2295,2018-06-23 00:00:00.000000,2019-06-15 00:00:00.000000,358,312,1.0,173.0,133.0,21,0,0,13,0,2,0,0,0,0,4,5,0,13,10,0,0,11,*,*
673,2296,2019-05-16 00:00:00.000000,2019-05-16 00:00:00.000000,1,1,2.0,86.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
674,2298,2019-01-17 00:00:00.000000,2019-06-16 00:00:00.000000,151,33,*,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,TN
675,2299,2018-01-28 00:00:00.000000,2019-12-06 00:00:00.000000,501,348,*,*,*,0,24,0,15,0,0,0,3,0,0,8,2,0,0,16,0,0,6,ITA,MB
676,2300,2019-05-31 00:00:00.000000,2019-05-31 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
677,2302,2019-12-06 00:00:00.000000,2019-06-15 00:00:00.000000,4,2,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
678,2303,2019-03-04 00:00:00.000000,2019-05-19 00:00:00.000000,47,3,3.0,127.0,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,CA
679,2304,2017-03-06 00:00:00.000000,2019-06-16 00:00:00.000000,744,583,*,*,*,3,2,13,9,8,6,19,0,21,1,0,2,0,10,4,1,0,12,ITA,CT
680,2310,2019-06-16 00:00:00.000000,2019-06-16 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
681,2312,2019-06-06 00:00:00.000000,2019-11-06 00:00:00.000000,6,2,1.0,*,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,PR
682,2316,2019-05-14 00:00:00.000000,2019-06-14 00:00:00.000000,32,2,1.0,173.0,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
683,2319,2018-04-13 00:00:00.000000,2019-10-06 00:00:00.000000,424,142,*,*,*,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,1,0,ITA,GE
684,2322,2019-05-31 00:00:00.000000,2019-05-31 00:00:00.000000,1,1,2.0,86.0,134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
685,2326,2019-12-06 00:00:00.000000,2019-12-06 00:00:00.000000,1,1,2.0,86.0,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
686,2327,2019-05-17 00:00:00.000000,2019-05-17 00:00:00.000000,1,1,1.0,128.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
687,2331,2019-12-06 00:00:00.000000,2019-12-06 00:00:00.000000,1,1,1.0,254.0,131.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
688,2332,2019-03-06 00:00:00.000000,2019-03-06 00:00:00.000000,1,1,2.0,11.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*
